date,weekday,employees,vacation,business_trip,overtime,work_from_home,조식메뉴,menu,석식메뉴,actual_diners,dinner_diners,available_population,participation_rate,temp_mean,temp_max,temp_min,precipitation,humidity,rain,included
2016-04-07,목,2643.0,47.0,258.0,339.0,0.0,"모닝롤/치킨샌드  우유/두유/주스 계란후라이  흑임자죽/쌀밥 (쌀:국내산) 열무된장국  진미채무침  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 어묵국  매운돼지갈비찜  해물파전  무생채  포기김치 (배추,고추가루:국내산)   ","김밥 (쌀,현미흑미:국내산) 우동  야채튀김  조각사과  오복지  포기김치 (배추,고추가루:국내산) ",853.0,524.0,2338.0,0.36484174508126604,11.5875,20.3,5.4,,65.04166666666667,1.0,True
2016-04-08,금,2643.0,87.0,283.0,64.0,0.0,"모닝롤/브라우니  우유/두유/주스 계란후라이  고구마죽/쌀밥 (쌀:국내산) 대구찌개  콩조림  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 배추된장국  순살양념치킨  메추리알조림  콩나물무침  포기김치 (배추,고추가루:국내산)   ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 오징어국  미니함박  멸치호두볶음  치커리사과무침  포기김치 (배추,고추가루:국내산) ",764.0,542.0,2273.0,0.3361196656401232,12.133333333333333,17.3,8.7,,82.33333333333333,1.0,True
2016-04-11,월,2643.0,82.0,203.0,392.0,0.0,"모닝롤/마늘빵  우유/두유/주스 계란후라이  견과류죽/쌀밥 (쌀:국내산) 고추장찌개  김자반  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 시래기국  훈제오리구이 (훈제오리:국내산) 무쌈/양파절임  풋마늘초무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국 (쇠고기:호주산) 가자미찜  계란야채말이  돌나물오이무침  포기김치 (김치:국내산) ,1225.0,536.0,2358.0,0.5195080576759966,14.1375,22.6,7.3,,63.41666666666666,,True
2016-04-12,화,2643.0,76.0,225.0,239.0,0.0,"모닝롤/씨크립샌드  우유/두유/주스 계란후라이  쇠고기죽/쌀밥 (쇠고기:호주산,쌀:국내산) 얼갈이된장국  감자채볶음  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 부대찌개  쇠고기단호박조림 (쇠고기:호주산) 열무나물  시금치나물  포기김치 (배추,고추가루:국내산)   ","치킨마요덮밥 (닭,쌀:국내산) 유부주머니국  떡볶이  단무지무침  오렌지  포기김치 (김치:국내산) ",771.0,500.0,2342.0,0.3292058070025619,10.966666666666669,12.5,9.4,,68.45833333333333,,True
2016-04-14,목,2643.0,106.0,252.0,326.0,0.0,"모닝롤/에그샌드  우유/두유/주스 계란후라이  브로컬리죽/쌀밥 (쌀:국내산) 황태국  콩나물무침  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미흑미:국내산)  수제비국  돈육굴소스볶음 (돼지고기:국내산) 양배추쌈  무생채  포기김치 (배추,고추가루:국내산)   ",비빔밥 (쌀:국내산) 팽이버섯장국  새우또띠아  견과류조림  피크닉  포기김치 (김치:국내산) ,969.0,562.0,2285.0,0.42407002188183807,13.283333333333331,15.4,10.8,,89.875,1.0,True
2016-04-15,금,2643.0,131.0,281.0,82.0,0.0,"모닝롤/크로와상  우유/두유/주스 계란후라이  새우살죽/쌀밥 (쌀:국내산) 재첩국  시금치나물  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미흑미:국내산) 냉이된장찌개  닭데리야끼조림 (닭고기:국내산) 도라지초무침  콩나물무침  포기김치 (배추,고추가루:국내산)   ",쌀밥/잡곡밥 (쌀:국내산) 들깨미역국  수제돈가스  감자범벅  참나물생채  포기김치/무피클 (김치:국내산) ,579.0,582.0,2231.0,0.2595248767368893,17.391666666666666,25.5,12.7,,59.54166666666666,,True
2016-04-18,월,2643.0,81.0,225.0,330.0,0.0,모닝롤/꿀호떡  우유/주스  계란후라이  흑임자죽/쌀밥 (쌀:국내산) 감자국 오이무침  포기김치 (고춧가루:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  돈육강정  콩나물잡채  브로컬리두부무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  유산슬  야채계란찜  두반장가지나물  포기김치 (김치:국내산) ,1120.0,525.0,2337.0,0.4792468977321352,15.820833333333333,19.0,10.7,,47.458333333333336,1.0,True
2016-04-19,화,2643.0,44.0,239.0,387.0,0.0,모닝롤/토마토샌드  우유/주스  계란후라이  표고버섯죽/쌀밥 (쌀:국내산) 콩나물국 곤약어묵볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치한마리구이  고기전  해초무침  포기김치 (김치:국내산)   ,낙지비빔밥  유부장국  새싹피자  과일샐러드  꼬들단무지  포기김치 (김치:국내산) ,980.0,449.0,2360.0,0.4152542372881356,14.166666666666666,20.1,8.7,,42.04166666666666,,True
2016-04-20,수,2643.0,47.0,262.0,0.0,0.0,모닝롤/베이글  우유/주스  계란후라이  홍게살죽/쌀밥  김치국 느타리볶음  포기김치 (김치:국내산) ,콩나물밥  근대된장국  매콤떡갈비조림  청포묵무침  부추생채  포기김치 (김치:국내산)   ,쌀밥/잡곡밥  어묵국  닭볶음탕  새송이버섯전  시금치나물  포기김치 (김치:국내산) ,849.0,504.0,2334.0,0.36375321336760924,13.995833333333332,20.2,6.8,,45.25,,True
2016-04-21,목,2643.0,66.0,264.0,312.0,0.0,모닝롤/고구마샌드  우유/주스  계란후라이  늙은호박죽/쌀밥 (쌀:국내산) 선지해장국 비름나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 대구매운탕  쇠고기볶음  옥수수전  청경채생채  포기김치 (김치:국내산)   ,오므라이스 (쌀:국내산) 팽이버섯국  해물까스*탈탈소스  쫄면무침  바나나/피클  포기김치 (김치:국내산) ,940.0,531.0,2313.0,0.40639861651534803,13.045833333333334,20.3,5.8,,58.958333333333336,,True
2016-04-22,금,2643.0,150.0,275.0,86.0,0.0,모닝롤/카스텔라  우유/주스  계란후라이  고구마죽/쌀밥 (쌀:국내산) 아욱국 숙주나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 북어국  등갈비김치찜  연근조림  깻잎양념지  열무김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  탕수어  꽃맛살볶음  취나물땅콩무침  포기김치 (김치:국내산) ,698.0,557.0,2218.0,0.3146979260595131,13.862500000000002,17.1,11.2,,87.0,1.0,True
2016-04-25,월,2643.0,96.0,201.0,281.0,0.0,모닝롤/프렌치토스트  우유/주스  계란후라이  땅콩죽/쌀밥 (쌀:국내산) 차돌박이찌개 김구이  포기김치 (고춧가루:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  돈간장불고기  김치전  버섯볶음  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 알탕  순살깐풍기  모둠묵*양념장  세발나물  포기김치 (김치:국내산) ,1227.0,528.0,2346.0,0.5230179028132992,14.862500000000002,23.0,7.4,,54.583333333333336,,True
2016-04-26,화,2643.0,51.0,227.0,304.0,0.0,모닝롤/베이컨샌드  우유/주스  계란후라이  녹두죽/쌀밥 (쌀:국내산) 연두부탕 열무나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  주꾸미볶음  치즈계란말이  풋마늘대무침  포기김치 (김치:국내산)   ,짜장덮밥  맑은국  쇠고기퀘사디아  오이무침  요플레/단무지  포기김치 (김치:국내산) ,795.0,568.0,2365.0,0.3361522198731501,15.5125,26.3,7.1,,52.16666666666666,,True
2016-04-27,수,2643.0,71.0,234.0,0.0,0.0,모닝롤/와플  우유/주스  계란후라이  닭죽/쌀밥 (쌀:국내산) 매운어묵국 감자채볶음  포기김치 (김치:국내산) ,나물비빔밥 (쌀:국내산) 미소장국  궁중떡찜  알감자버터구이  유기농식혜  배추겉절이 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  코다리무조림  비엔나케찹볶음  참나물  포기김치 (김치:국내산) ,1028.0,490.0,2338.0,0.43969204448246363,15.775,25.2,6.2,,61.0,1.0,True
2016-04-28,목,2643.0,56.0,269.0,196.0,0.0,모닝롤/롤케익  우유/주스  계란후라이  표고버섯죽/쌀밥 (쌀:국내산) 우거지해장국 마늘쫑볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  양념파닭  동그랑땡부침  콩자반/치킨무  포기김치 (김치:국내산)   ,참치주먹밥 (쌀:국내산) 비빔메밀국수  가쯔오장국  탕수만두  오렌지  포기김치 (김치:국내산) ,811.0,508.0,2318.0,0.34987057808455563,11.675000000000002,14.4,10.8,43.0,84.91666666666667,1.0,True
2016-04-29,금,2643.0,139.0,282.0,28.0,0.0,모닝롤/야채햄샌드  우유/주스  계란후라이  김치죽/쌀밥 (쌀:국내산) 우렁살된장국 진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  미트볼조림  고등어카레구이  치커리사과무침  깍두기 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯탕  고추잡채*꽃빵  두부계란구이  시금치초장무침  포기김치 (김치:국내산) ,652.0,507.0,2222.0,0.2934293429342934,13.916666666666666,19.0,10.5,,77.0,1.0,True
2016-05-02,월,2635.0,80.0,214.0,302.0,0.0,모닝롤/마늘빵  우유/주스 계란후라이  야채죽/쌀밥 (쌀:국내산) 호박젓국찌개  김자반  포기김치 (고춧가루:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시금치국  닭갈비  맛살겨자채  비름나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 북어국  고추장불고기  모듬양채쌈  날치알계란찜  포기김치 (김치:국내산) ,1242.0,551.0,2341.0,0.5305425032037591,16.737499999999997,23.2,8.3,,58.29166666666666,,True
2016-05-03,화,2635.0,65.0,251.0,292.0,0.0,모닝롤/옥수수샌드  우유/주스 계란후라이  팥죽/쌀밥 (쌀:국내산) 재첩국  오이도라지무침  포기김치 (김치:국내산) ,곤드레밥 (쌀:국내산) 무채국  모둠장조림  온두부  실곤약초무침  볶은김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개*라면사리  탕수육  삼치구이  미역줄기볶음  열무김치 (김치:국내산) ,964.0,515.0,2319.0,0.4156964208710651,17.1375,22.7,10.4,,76.58333333333333,,True
2016-05-04,수,2635.0,150.0,244.0,0.0,0.0,모닝롤/찐빵  우유/주스 계란후라이  밤죽/쌀밥 (쌀:국내산) 콩나물김치국  브로컬리들깨찜  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  오징어볶음  동태전  무생채  포기김치 (김치:국내산)   ,카레덮밥  미소장국  수제미니햄버거  오이소박이  사과/오렌지쥬스  포기김치 (김치:국내산) ,723.0,636.0,2241.0,0.32262382864792505,17.0625,20.1,14.4,,68.20833333333333,1.0,True
2016-05-09,월,2635.0,101.0,233.0,344.0,0.0,모닝롤/팬케익  우유/주스 계란후라이  호두죽/쌀밥 (쌀:국내산) 들깨미역국  진미채무침  포기김치 (고춧가루:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운어묵국  훈제오리구이  무쌈/양파절임  도토리묵무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  가자미튀김  모둠소시지구이  오이무침  포기김치 (김치:국내산) ,1216.0,591.0,2301.0,0.5284658843980878,16.587500000000002,23.1,8.4,,51.25,,True
2016-05-10,화,2635.0,53.0,252.0,350.0,0.0,모닝롤/에그샌드  우유/주스 계란후라이  브로컬리죽/쌀밥 (쌀:국내산) 근대국  감자채볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  버섯불고기  오징어초무침  시금치나물  포기김치 (김치:국내산)   ,김치볶음밥/계란 (쌀:국내산) 가쯔오국  찹쌀순대볶음  감자만두  바나나  포기김치 (김치:국내산) ,1008.0,519.0,2330.0,0.43261802575107294,17.375,21.8,13.9,,55.25,,True
2016-05-11,수,2635.0,60.0,266.0,0.0,0.0,모닝롤/크로와상  우유/주스 계란후라이  홍게살죽/쌀밥 (쌀:국내산) 느타리버섯국  호박나물  포기김치 (김치:국내산) ,단호박영양밥 (쌀:국내산) 시래기된장국  돈육칠리강정  멸치크랜베리볶음  가지나물  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  해물누룽지탕  치즈계란말이  양념깻잎지  열무김치 (김치:국내산) ,915.0,423.0,2309.0,0.39627544391511477,14.858333333333333,17.2,12.2,,83.58333333333333,1.0,True
2016-05-12,목,2635.0,71.0,274.0,315.0,0.0,모닝롤/참치샌드  우유/주스 계란후라이  야채죽/쌀밥 (쌀:국내산) 북어계란국  취나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 오징어국  찜닭  꽃맛살볶음  통도라지구이  포기김치 (김치:국내산)   ,돈까스김밥 (쌀:국내산) 잔치국수  멕시칸샐러드  마늘쫑무침  컵주스  포기김치 (김치:국내산) ,753.0,532.0,2290.0,0.32882096069868993,15.783333333333331,21.6,12.4,,72.29166666666667,1.0,True
2016-05-13,금,2635.0,185.0,268.0,80.0,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이  흑임자죽/쌀밥 (쌀:국내산) 아욱국  노각무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  매운돼지갈비찜  해물파전  치커리유자생채  배추겉절이 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  코다리강정  잡채  얼갈이나물  포기김치 (김치:국내산) ,761.0,517.0,2182.0,0.34876260311640694,17.270833333333336,23.5,11.4,,64.20833333333333,,True
2016-05-16,월,2635.0,99.0,216.0,368.0,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이  잣죽/쌀밥 (쌀:국내산) 연두부탕  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자고추장찌개  돈육굴소스볶음  계란찜  꽃상추무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 닭곰탕  주꾸미볶음  두부계란부침  부추생채  포기김치 (김치:국내산) ,1180.0,594.0,2320.0,0.5086206896551724,17.304166666666667,21.6,10.8,,79.875,1.0,True
2016-05-17,화,2635.0,41.0,254.0,377.0,0.0,모닝롤/햄치즈샌드  우유/주스 스크램블에그 새우살죽/쌀밥 (쌀:국내산) 콩나물국  느타리볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨버섯탕  고등어김치말이  고기전  비름나물  깍두기 (김치:국내산)   ,유부초밥 (쌀:국내산) 우동  떡볶이  군만두  또띠아칩/오렌지  포기김치 (김치:국내산) ,899.0,633.0,2340.0,0.3841880341880342,16.05,21.9,9.5,,59.29166666666666,1.0,True
2016-05-18,수,2635.0,71.0,257.0,0.0,0.0,모닝롤/단팥빵  우유/주스 계란후라이  쇠고기죽/쌀밥 (쌀:국내산) 민물새우찌개  어묵볶음  포기김치 (김치:국내산) ,산채비빔밥 (쌀:국내산) 미소장국  치킨핑거  연근땅콩조림  요플레  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 뼈해장국  황태양념구이  메추리알조림  시금치무침  석박지 (김치:국내산) ,856.0,456.0,2307.0,0.37104464672735155,16.145833333333332,27.4,4.9,,54.04166666666666,,True
2016-05-19,목,2635.0,65.0,266.0,264.0,0.0,모닝롤/씨크립샌드  우유/주스 스크램블에그 양송이죽/쌀밥 (쌀:국내산) 대구찌개  명엽채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  미니채소떡갈비  골뱅이무침*소면  숙주나물  포기김치 (김치:국내산)   ,새우살볶음밥 (쌀:국내산) 팽이장국  사천식탕수육  콩나물무침  슈크림  포기김치 (김치:국내산) ,898.0,529.0,2304.0,0.3897569444444444,19.05,30.4,8.8,,56.16666666666666,,True
2016-05-20,금,2635.0,169.0,287.0,56.0,0.0,모닝롤/고구마파이  우유/주스 계란후라이  단호박죽/쌀밥 (쌀:국내산) 근대국  머위대나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  닭오븐구이  새송이버섯전  불미나리무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 육개장  꽁치허브구이  비엔나케찹볶음  참나물무침  포기김치 (김치:국내산) ,653.0,487.0,2179.0,0.2996787517209729,19.254166666666663,28.8,10.7,,57.583333333333336,,True
2016-05-23,월,2635.0,88.0,203.0,362.0,0.0,모닝롤/마늘빵  우유/주스 계란후라이  땅콩죽/쌀밥 (쌀:국내산) 얼갈이된장국  미역레몬초무침  포기김치 (고춧가루:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 북어콩나물국  쇠고기불고기 (쇠고기:호주산) 옥수수전  오이무침  포기김치 (김치:국내산)   ,쌀밥/잡곡밥 (쌀:국내산) 수제비국  데리야끼파닭  새송이버섯볶음  아삭고추무침  포기김치 (김치:국내산) ,1160.0,613.0,2344.0,0.4948805460750853,19.4875,28.5,10.7,,52.125,,True
2016-05-24,화,2635.0,74.0,234.0,310.0,0.0,모닝롤/인절미토스트  우유/주스 스크램블에그 녹두죽/쌀밥 (쌀:국내산) 콩나물국  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 한방갈비탕 (쇠고기:호주산) 꼬지삼색전  오징어숙회무침  치커리생채  석박지 (김치:국내산)   ,참치회덮밥 (쌀:국내산) 맑은국  고구마치즈구이  락교  방울토마토  포기김치 (김치:국내산) ,1107.0,465.0,2327.0,0.47571981091534166,19.42916666666667,27.3,10.4,,56.583333333333336,,True
2016-05-25,수,2635.0,72.0,258.0,0.0,0.0,모닝롤/야채샌드  우유/주스 계란후라이  김치죽/쌀밥 (쌀:국내산) 올갱이아욱국  검정콩조림  열무김치 (김치:국내산) ,낙지볶음밥 (쌀:국내산) 미역장국  탕수어 (동태포:러시아산) 우엉조림  매실주스  포기김치 (김치:국내산)   ,쌀밥/잡곡밥  된장찌개  등갈비김치찜 (돼지고기:국내산) 해물까스*탈탈소스  도라지나물  오이소박이 (김치:국내산) ,938.0,454.0,2305.0,0.406941431670282,19.133333333333336,20.3,16.5,,84.33333333333333,1.0,True
2016-05-26,목,2635.0,64.0,285.0,227.0,0.0,모닝롤/베이글  우유/주스 스크램블에그 소라살죽/쌀밥  어묵국  마늘쫑무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기해장국 (쇠고기:호주산) 갈치구이  비엔나감자볶음  무생채  포기김치 (김치:국내산)   ,짜장잡채밥  계란파국  춘권*칠리소스  과일샐러드  쨔샤이무침  포기김치 (김치:국내산) ,783.0,520.0,2286.0,0.3425196850393701,19.4,26.5,12.9,,67.83333333333333,,True
